BN Part Number,OEM #,LBS.,,,Pt,Pd,Rh,Pt 100,Pd 100,Rh 100,Pt 97 , Pd 96.5 ,Rh 88,Refining , Treatment Charges,Interest Charges,Gross ,Net,,,,Per Lbs $
813G,W4QR10,1.4949,0.99,1.51,2,10010,31,0.00,0.22,0.00,0.00,0.21,0.00,0.42,1.20,#VALUE!,482.78,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
911,A2711401,1.1583,0.99,1.17,104,9133,658,0.00,0.15,0.01,0.00,0.15,0.01,0.32,0.93,#VALUE!,483.39,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
TOYOTA KNOTT,GP1,1.1286,0.99,1.14,2,5611,336,0.00,0.09,0.01,0.00,0.09,0.00,0.19,0.90,#VALUE!,273.54,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
609 FRONT,8E0-131-701-CD,1.0692,0.99,1.08,349,5919,429,0.01,0.09,0.01,0.01,0.09,0.01,0.20,0.86,#VALUE!,293.96,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,NU,2.5938,0.99,2.62,122,2449,725,0.00,0.09,0.03,0.00,0.09,0.02,0.24,2.08,#VALUE!,567.61,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI KNOTT,L535,1.9602,0.99,1.98,76,39,171,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.57,#VALUE!,69.05,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
28,25316630,3.7026,0.99,3.74,1434,161,175,0.08,0.01,0.01,0.08,0.01,0.01,0.18,2.96,#VALUE!,218.71,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 FRONT,F1VC-GA-EDY,1.0098,0.99,1.02,2,3036,400,0.00,0.04,0.01,0.00,0.04,0.01,0.10,0.81,#VALUE!,174.86,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 REAR,F1VC-GA-EDY,0.9306,0.99,0.94,2,1330,312,0.00,0.02,0.00,0.00,0.02,0.00,0.04,0.74,#VALUE!,95.11,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
NISSAN,F1,0.9603,0.99,0.97,2,2866,305,0.00,0.04,0.00,0.00,0.04,0.00,0.09,0.77,#VALUE!,143.55,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
752,214G,2.3166,0.99,2.34,3367,46,891,0.11,0.00,0.03,0.11,0.00,0.03,0.28,1.85,#VALUE!,511.05,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
752,998,1.98,0.99,2.00,1675,20,419,0.05,0.00,0.01,0.05,0.00,0.01,0.12,1.58,#VALUE!,207.87,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
VW,1J0-178-AC-GF,2.475,0.99,2.50,7,4580,185,0.00,0.17,0.01,0.00,0.16,0.01,0.33,1.98,#VALUE!,447.31,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
552G,9N0,0.7524,0.99,0.76,1083,4472,1299,0.01,0.05,0.01,0.01,0.05,0.01,0.14,0.60,#VALUE!,306.21,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
344,AE53-GA,1.1583,0.99,1.17,2,2090,60,0.00,0.04,0.00,0.00,0.03,0.00,0.07,0.93,#VALUE!,90.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
817P,1362,0.9306,0.99,0.94,535,16730,1196,0.01,0.23,0.02,0.01,0.22,0.01,0.48,0.74,#VALUE!,714.27,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
552G,9N9,0.8613,0.99,0.87,9,4565,467,0.00,0.06,0.01,0.00,0.06,0.01,0.12,0.69,#VALUE!,202.04,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
765M REAR,1FN,1.0197,0.99,1.03,1221,43,310,0.02,0.00,0.00,0.02,0.00,0.00,0.04,0.82,#VALUE!,79.85,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
538H1,KN3,1.7028,0.99,1.72,1649,19,432,0.04,0.00,0.01,0.04,0.00,0.01,0.10,1.36,#VALUE!,182.35,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
480B,811ABP,5.3361,0.99,5.39,643,706,264,0.05,0.05,0.02,0.05,0.05,0.02,0.24,4.27,#VALUE!,439.00,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
215,F6DC-DE-D0R,0.5742,0.99,0.58,53,4001,330,0.00,0.03,0.00,0.00,0.03,0.00,0.07,0.46,#VALUE!,109.65,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
240G,PMF7DCJBGAS,1.7028,0.99,1.72,2,2843,352,0.00,0.07,0.01,0.00,0.07,0.01,0.15,1.36,#VALUE!,268.72,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
897 FLAT,WAG-104470,3.3561,0.99,3.39,26,7992,569,0.00,0.39,0.03,0.00,0.38,0.02,0.81,2.68,#VALUE!,1218.13,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
765M REAR,CZ4,1.1385,0.99,1.15,875,38,206,0.01,0.00,0.00,0.01,0.00,0.00,0.04,0.91,#VALUE!,60.61,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313N REAR,XL3C-CA-NUP,2.3562,0.99,2.38,2,2636,311,0.00,0.09,0.01,0.00,0.09,0.01,0.19,1.88,#VALUE!,337.79,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313N FRONT,XL3C-CA-NUP,0.9603,0.99,0.97,18,10780,42,0.00,0.15,0.00,0.00,0.15,0.00,0.29,0.77,#VALUE!,335.80,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
340D,BT43-BB,1.5939,0.99,1.61,2,1341,114,0.00,0.03,0.00,0.00,0.03,0.00,0.06,1.28,#VALUE!,102.70,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313N REAR,XL3C-CB-NYC,2.3562,0.99,2.38,2,2760,340,0.00,0.09,0.01,0.00,0.09,0.01,0.20,1.88,#VALUE!,360.19,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
584,NO OE#,2.673,0.99,2.70,1615,19,407,0.06,0.00,0.02,0.06,0.00,0.01,0.15,2.14,#VALUE!,272.10,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
268L FRONT,E8AC-FA-B0X,0.9306,0.99,0.94,1125,15,259,0.02,0.00,0.00,0.01,0.00,0.00,0.04,0.74,#VALUE!,61.65,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
268L REAR,F8AC-FA-B0X,0.8811,0.99,0.89,593,430,2,0.01,0.01,0.00,0.01,0.01,0.00,0.03,0.70,#VALUE!,19.73,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
340D,BG13-AB,1.8513,0.99,1.87,2,2042,140,0.00,0.06,0.00,0.00,0.05,0.00,0.11,1.48,#VALUE!,169.65,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
114G3,1258451,1.7226,0.99,1.74,765,3326,546,0.02,0.08,0.01,0.02,0.08,0.01,0.22,1.38,#VALUE!,381.11,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
336,4S4C-AA,1.6236,0.99,1.64,1487,37,490,0.04,0.00,0.01,0.03,0.00,0.01,0.09,1.30,#VALUE!,189.20,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
326 REAR,AA5A-BB,1.8216,0.99,1.84,2,1930,118,0.00,0.05,0.00,0.00,0.05,0.00,0.10,1.46,#VALUE!,152.75,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
303O,5C34-DJ,6.93,0.99,7.00,294,243,250,0.03,0.02,0.03,0.03,0.02,0.02,0.15,5.54,#VALUE!,415.65,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
GM KNOTT,12616017,0.8316,0.99,0.84,2,916,240,0.00,0.01,0.00,0.00,0.01,0.00,0.03,0.67,#VALUE!,62.56,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
TOYOTA KNOTT,X05,1.7424,0.99,1.76,2357,33,519,0.06,0.00,0.01,0.06,0.00,0.01,0.14,1.39,#VALUE!,233.99,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
830H,L380,1.1979,0.99,1.21,298,9030,669,0.01,0.16,0.01,0.01,0.15,0.01,0.34,0.96,#VALUE!,501.83,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
214J,AE53-BA,2.3364,0.99,2.36,2,8985,480,0.00,0.31,0.02,0.00,0.30,0.01,0.62,1.87,#VALUE!,880.66,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
538T,VQEW,1.1286,0.99,1.14,2,9455,278,0.00,0.16,0.00,0.00,0.15,0.00,0.31,0.90,#VALUE!,398.31,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
538T,VQEX,1.1286,0.99,1.14,2,9436,281,0.00,0.16,0.00,0.00,0.15,0.00,0.31,0.90,#VALUE!,398.29,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
321C,YF1E-BB,0.891,0.99,0.90,2,8087,35,0.00,0.11,0.00,0.00,0.10,0.00,0.20,0.71,#VALUE!,234.18,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
TOYOTA KNOTT,UA4,1.5345,0.99,1.55,6,10400,741,0.00,0.23,0.02,0.00,0.22,0.01,0.48,1.23,#VALUE!,724.33,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
345,AA5A-AB,0.9801,0.99,0.99,2,4980,161,0.00,0.07,0.00,0.00,0.07,0.00,0.14,0.78,#VALUE!,184.95,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
240g,F6DC-MR-G00,1.683,0.99,1.70,8,2547,316,0.00,0.06,0.01,0.00,0.06,0.01,0.13,1.35,#VALUE!,238.30,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6FR,0.6732,0.99,0.68,1444,58,344,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.54,#VALUE!,59.57,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6LS,0.6633,0.99,0.67,1441,68,341,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.53,#VALUE!,58.49,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
479C,52017717,4.8312,0.99,4.88,320,536,167,0.02,0.04,0.01,0.02,0.04,0.01,0.14,3.86,#VALUE!,259.17,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 REAR,F4AC-HA-MAC,0.8811,0.99,0.89,2,1317,293,0.00,0.02,0.00,0.00,0.02,0.00,0.04,0.70,#VALUE!,86.46,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 FRONT,F4AC-HA-MAC,0.9603,0.99,0.97,2,2957,385,0.00,0.04,0.01,0.00,0.04,0.00,0.09,0.77,#VALUE!,161.11,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313N FRONT,XL3C-CB-NYC,0.99,0.99,1.00,32,10900,48,0.00,0.16,0.00,0.00,0.15,0.00,0.31,0.79,#VALUE!,351.28,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
053A,25103333,3.2373,0.99,3.27,1429,25,194,0.07,0.00,0.01,0.07,0.00,0.01,0.15,2.59,#VALUE!,188.90,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
204L,F202,2.7324,0.99,2.76,2001,13,488,0.08,0.00,0.02,0.08,0.00,0.02,0.19,2.19,#VALUE!,335.15,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6NP,0.6435,0.99,0.65,1377,45,347,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.51,#VALUE!,56.44,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6H1,0.6732,0.99,0.68,1417,69,328,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.54,#VALUE!,57.47,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
319 FRONT,F67A-BB-TAB,1.0098,0.99,1.02,24,4422,14,0.00,0.07,0.00,0.00,0.06,0.00,0.13,0.81,#VALUE!,144.45,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
266C REAR,1W7C-AA-D0G,2.0196,0.99,2.04,2,5465,11,0.00,0.16,0.00,0.00,0.16,0.00,0.31,1.62,#VALUE!,353.81,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
320 MIDDLE 02,3W43-AF,1.5939,0.99,1.61,4090,7775,609,0.10,0.18,0.01,0.09,0.17,0.01,0.56,1.28,#VALUE!,671.47,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B REAR,XL3C-KA-SPY,1.9503,0.99,1.97,2,3071,358,0.00,0.09,0.01,0.00,0.08,0.01,0.19,1.56,#VALUE!,324.11,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
240I,F58A-JM-RAY,1.6731,0.99,1.69,2,3039,393,0.00,0.07,0.01,0.00,0.07,0.01,0.16,1.34,#VALUE!,287.62,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B REAR,F75A-NA-PUB,1.8117,0.99,1.83,22,3013,382,0.00,0.08,0.01,0.00,0.08,0.01,0.17,1.45,#VALUE!,306.63,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B FRONT,F75A-NA-PUB,0.99,0.99,1.00,5,2474,321,0.00,0.04,0.00,0.00,0.03,0.00,0.08,0.79,#VALUE!,138.80,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
897 ROUND ,WAG-104460,3.1977,0.99,3.23,37,7557,608,0.00,0.35,0.03,0.00,0.34,0.02,0.73,2.56,#VALUE!,1141.09,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 REAR,F3VC-AA-BIG,0.9207,0.99,0.93,2,1264,280,0.00,0.02,0.00,0.00,0.02,0.00,0.04,0.74,#VALUE!,86.50,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 FRONT,F3VC-AA-BIG,0.9999,0.99,1.01,2,2477,333,0.00,0.04,0.00,0.00,0.03,0.00,0.08,0.80,#VALUE!,142.55,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
305B FRONT,F07A-AC-PAW,1.4949,0.99,1.51,1673,10,388,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.20,#VALUE!,147.51,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
305B REAR,MAN-PAW,1.1781,0.99,1.19,1636,11,393,0.03,0.00,0.01,0.03,0.00,0.01,0.07,0.94,#VALUE!,116.80,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
305D REAR,1L2C-AB-M0,2.2374,0.99,2.26,1481,90,336,0.05,0.00,0.01,0.05,0.00,0.01,0.12,1.79,#VALUE!,197.96,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
263A FRONT,F4ZC-BM-ART,0.8019,0.99,0.81,1095,22,274,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.64,#VALUE!,55.28,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 FRONT,F3VC-AA-MAC,0.9603,0.99,0.97,2,2759,346,0.00,0.04,0.00,0.00,0.04,0.00,0.08,0.77,#VALUE!,147.88,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
270 REAR,F3VC-AA-MAC,0.9702,0.99,0.98,2,1297,281,0.00,0.02,0.00,0.00,0.02,0.00,0.04,0.78,#VALUE!,92.35,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
332 WELDED SHEILD,7L34-YA-SIR,3.5244,0.99,3.56,2,3190,352,0.00,0.16,0.02,0.00,0.16,0.02,0.35,2.82,#VALUE!,594.91,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B FRONT,F75A-RE-RED,0.9702,0.99,0.98,28,2784,355,0.00,0.04,0.01,0.00,0.04,0.00,0.09,0.78,#VALUE!,152.21,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B REAR,F75A-RE-RED,1.7622,0.99,1.78,8,2836,368,0.00,0.07,0.01,0.00,0.07,0.01,0.16,1.41,#VALUE!,283.28,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
303Y3,NO OE#,1.98,0.99,2.00,849,2306,372,0.02,0.07,0.01,0.02,0.06,0.01,0.19,1.58,#VALUE!,310.14,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
240A,F2DC-KB-LED,1.7226,0.99,1.74,2,2464,321,0.00,0.06,0.01,0.00,0.06,0.01,0.13,1.38,#VALUE!,240.89,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
821A,8D0-131-701-AP,3.0591,0.99,3.09,360,5965,367,0.02,0.27,0.02,0.02,0.26,0.01,0.57,2.45,#VALUE!,809.49,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
522H,C11,1.7325,0.99,1.75,1704,15,347,0.04,0.00,0.01,0.04,0.00,0.01,0.10,1.39,#VALUE!,158.31,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
452D,3C610,2.5443,0.99,2.57,6,2666,521,0.00,0.10,0.02,0.00,0.10,0.02,0.23,2.04,#VALUE!,470.17,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
482,632AAW,4.1481,0.99,4.19,351,560,338,0.02,0.03,0.02,0.02,0.03,0.02,0.14,3.32,#VALUE!,364.04,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
811,BSC9,1.1187,0.99,1.13,1248,18510,1656,0.02,0.30,0.03,0.02,0.29,0.02,0.67,0.89,#VALUE!,1032.04,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313A FRONT,XL3C-CD-NUP,0.9603,0.99,0.97,44,10780,45,0.00,0.15,0.00,0.00,0.15,0.00,0.29,0.77,#VALUE!,336.70,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313D REAR,XL3C-CA-0AT,3.1383,0.99,3.17,2,2495,316,0.00,0.11,0.01,0.00,0.11,0.01,0.25,2.51,#VALUE!,438.92,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313D FRONT,XL3C-CA-0AT,0.99,0.99,1.00,17,12490,52,0.00,0.18,0.00,0.00,0.17,0.00,0.35,0.79,#VALUE!,401.68,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
414,68042465AA,1.8909,0.99,1.91,2,3338,325,0.00,0.09,0.01,0.00,0.09,0.01,0.19,1.51,#VALUE!,318.21,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
240G,PM7FDCGGLEV,1.782,0.99,1.80,12,9801,29,0.00,0.25,0.00,0.00,0.25,0.00,0.49,1.43,#VALUE!,563.27,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
288,F4TA-PC-TEE,2.8512,0.99,2.88,663,527,5,0.03,0.02,0.00,0.03,0.02,0.00,0.10,2.28,#VALUE!,77.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
830J ,941RP3A,0.8712,0.99,0.88,240,2975,851,0.00,0.04,0.01,0.00,0.04,0.01,0.10,0.70,#VALUE!,227.74,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
835I,FB,0.8712,0.99,0.88,3692,43,881,0.05,0.00,0.01,0.05,0.00,0.01,0.11,0.70,#VALUE!,194.43,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
414A,734AAW,1.1583,0.99,1.17,654,640,340,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.93,#VALUE!,110.00,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
414A,733AAW,1.1682,0.99,1.18,673,697,380,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.93,#VALUE!,122.36,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B FRONT,F75A-PB-N0M,0.9306,0.99,0.94,7,2923,347,0.00,0.04,0.00,0.00,0.04,0.00,0.09,0.74,#VALUE!,148.38,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313B REAR,F75A-PB-NOM,1.6335,0.99,1.65,2,2574,428,0.00,0.06,0.01,0.00,0.06,0.01,0.14,1.31,#VALUE!,267.77,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
296A,E97A-EA-NIP,2.5542,0.99,2.58,1081,11,272,0.04,0.00,0.01,0.04,0.00,0.01,0.10,2.04,#VALUE!,173.69,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313A REAR,XL3C-CD-NUP,2.4354,0.99,2.46,2,2831,353,0.00,0.10,0.01,0.00,0.10,0.01,0.22,1.95,#VALUE!,383.87,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6N1,0.6534,0.99,0.66,1417,47,354,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.52,#VALUE!,58.60,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
303C,8C3J-AA,6.1479,0.99,6.21,1229,34,310,0.11,0.00,0.03,0.11,0.00,0.02,0.27,4.92,#VALUE!,480.38,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
266C REAR,F8AC-AC-L0W,1.9701,0.99,1.99,2,5929,16,0.00,0.17,0.00,0.00,0.16,0.00,0.33,1.58,#VALUE!,375.98,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6SC,0.6534,0.99,0.66,1416,58,333,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.52,#VALUE!,56.17,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6YB,0.6633,0.99,0.67,1443,299,371,0.01,0.00,0.00,0.01,0.00,0.00,0.04,0.53,#VALUE!,67.19,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6T6,0.6435,0.99,0.65,1464,38,335,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.51,#VALUE!,55.60,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6HT,0.6534,0.99,0.66,1445,57,393,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.52,#VALUE!,63.97,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
242A FRONT,F80C-DA-AMY,1.3662,0.99,1.38,7,7365,28,0.00,0.15,0.00,0.00,0.14,0.00,0.28,1.09,#VALUE!,326.10,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
477,480W,5.643,0.99,5.70,297,509,67,0.02,0.04,0.01,0.02,0.04,0.00,0.14,4.51,#VALUE!,187.44,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6K1,0.6732,0.99,0.68,1418,7,146,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.54,#VALUE!,32.57,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6N7,0.6534,0.99,0.66,1436,59,337,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.52,#VALUE!,56.88,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6S8,0.6336,0.99,0.64,1323,75,362,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.51,#VALUE!,57.51,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6BB,0.6633,0.99,0.67,1210,54,330,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.53,#VALUE!,54.62,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6YA,0.6435,0.99,0.65,1312,279,341,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.51,#VALUE!,59.87,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
781A,8642509,1.0098,0.99,1.02,264,4002,310,0.00,0.06,0.00,0.00,0.06,0.00,0.13,0.81,#VALUE!,191.99,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313V REAR,AF5,2.2572,0.99,2.28,731,44,444,0.02,0.00,0.01,0.02,0.00,0.01,0.08,1.81,#VALUE!,219.41,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313V FRONT,4L3C-DB,1.6038,0.99,1.62,744,3249,295,0.02,0.08,0.01,0.02,0.07,0.01,0.19,1.28,#VALUE!,272.95,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
305D REAR,MAN-TIP,1.5147,0.99,1.53,8,1426,340,0.00,0.03,0.01,0.00,0.03,0.01,0.07,1.21,#VALUE!,167.70,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
952 REAR,A220-491-18-00,1.0197,0.99,1.03,2,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,#VALUE!,1.14,1,0.68,0.68, $ 1.00 , $ 0.97 
962D REAR,KT-0144,2.277,0.99,2.30,315,4289,341,0.01,0.14,0.01,0.01,0.14,0.01,0.32,1.82,#VALUE!,468.85,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
965 REAR,A210-490-42-14,2.4453,0.99,2.47,225,3328,249,0.01,0.12,0.01,0.01,0.11,0.01,0.26,1.96,#VALUE!,382.67,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6VN,0.6732,0.99,0.68,1741,47,364,0.02,0.00,0.00,0.02,0.00,0.00,0.04,0.54,#VALUE!,64.75,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6KM,0.6732,0.99,0.68,1542,35,371,0.02,0.00,0.00,0.01,0.00,0.00,0.04,0.54,#VALUE!,63.51,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
696B FRONT,00W30,0.7227,0.99,0.73,375,5607,471,0.00,0.06,0.00,0.00,0.06,0.00,0.13,0.58,#VALUE!,197.67,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
313V REAR,AF4,2.178,0.99,2.20,743,73,423,0.02,0.00,0.01,0.02,0.00,0.01,0.07,1.74,#VALUE!,205.27,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
696B FRONT,A15,0.693,0.99,0.70,395,5655,447,0.00,0.06,0.00,0.00,0.06,0.00,0.13,0.55,#VALUE!,187.59,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
538D,K0BA,1.0989,0.99,1.11,4,6345,26,0.00,0.10,0.00,0.00,0.10,0.00,0.20,0.88,#VALUE!,226.34,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
326A,7R3V-AA,1.782,0.99,1.80,641,4336,491,0.02,0.11,0.01,0.02,0.11,0.01,0.27,1.43,#VALUE!,429.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
830J ,919K9ZD,0.8415,0.99,0.85,238,3279,908,0.00,0.04,0.01,0.00,0.04,0.01,0.10,0.67,#VALUE!,237.29,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
696B FRONT,99W20,0.7722,0.99,0.78,400,5010,405,0.00,0.06,0.00,0.00,0.05,0.00,0.13,0.62,#VALUE!,187.07,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
760L,KLB,0.7821,0.99,0.79,1332,17,304,0.02,0.00,0.00,0.01,0.00,0.00,0.04,0.63,#VALUE!,60.93,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6M9,0.6435,0.99,0.65,1386,52,324,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.51,#VALUE!,53.81,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
580G3,86541LU,1.3563,0.99,1.37,407,1108,476,0.01,0.02,0.01,0.01,0.02,0.01,0.07,1.09,#VALUE!,179.67,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
748,6LJ,0.6435,0.99,0.65,1425,96,331,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.51,#VALUE!,55.93,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
